,Text,Prediction
110,tras haber más que repasado la formación en riesgos laborales en higiene laboral me encontré en que el primer día a mi gerente se le cayó una masa de pizza al suelo me dijo que no pasaba nada y la metió al horno para el cliente en la cocina no había jabón junto al grifo en el que nos lavábamos las manos tocábamos el teléfono las motos los cubos de basura y el alimento y todo sin más que agua y papel higiénico para el contacto con el producto el producto se reaprovechaba todo el tiempo cuando se mezclaba en la bandeja de condimentos los gerentes nos aconsejaban volver a utilizarlo cuando el cliente no nos viera al realizar stock de producto la caducidad se cambiaba sin miramientos por no tirar producto las horas de cierre que te tirabas limpiando más tarde de la 1 hasta que todo estuviera limpio no te las pagaban y como si salía a las 3 de la mañana en el primer y último de mis sueldos iba a cobrar 120 y se equivocaron en la nómina y me querían pagar solo 12 telepizza goya,1
111,chanchullos colocaciones a dedo cárnica mexicana de bajísimo nivel con sede en madrid contratos en prácticas para meter a chavales sin experiencia para semiformarles y venderlos a subcontratas por precios altísimos wssgroup madrid trabajosruineros,1
112,buenas soy de un pueblo de barcelona y me contrataron la empresa tot net para hace limpieza de una fábrica y unas oficinas nada del otro mundo yo hacía lo que me decían cada día lavabos y luego ir alternando almacén unos días y oficinas los otros días pues después de estar 13 días a dos dias de que se acabará el tiempo de prueba me envían un correo diciéndome que me despedían ni una llamada ni un mensaje de mi coordinador nada cuando me pongo en contacto con ellos me dice que si que me an despedido que la empresa a la cual iva a limpiar era muy tiquismiquis y que estoy fuera que devuelva mi ropa y llasta ni un porque ni un gracias ni nada la cuestión es porque pones a un nuevo trabajador en una fábrica que es muy quisquillosa si quieres te mando foto del correo y de los mensajes con mi cordinador totnet barcelona trabajosruineros,1
113,traemos uno de la sureña empresa cerveceria la sureña ubicacion nassica experiencia lo primero de todo es avisar de hay cucarachas como desgraciadamente en muchos otros bares encima la jefa nos obligaba a ir pisandolas cuando recogiamos las mesas hasta tal punto de que llegaban a la comida y al hielo a parte de eso tratan fatal a los trabajadores por lo menos en mi caso por fallos supuestamente de la gestoria tenian errores al ingresar las nominas y daban mas dinero del debido en eso vale lo devuelvo y ya pero llega un mes y la jefa da las horas extras a todos menos a mi me extrañe y segun ella es que seguia debiendo dinero cuando fui a preguntarselo me dijo que no me lo queria decir por si protestaba como no voy a protestar tras un mes insistiendo tuvo la decencia de hacer el calculo y vio que estaba en lo cierto ademas que las horas extras las paga en negro las paga igual que las horas normales tampoco añade plus de nocturnas ni festivos otra cosa ella y yo llegamos a un acuerdo para que pudiera compaginar la uni y el trabajo donde solo trabajaria los fines de semana pero a ella le dio igual y un jueves seguia trabajando y eran las 12 y pico al dia siguiente me levantaba a las 6 y fui a decieselo y encima me empieza a gritar que porque no termino antes las cosas que es mi culpa claramente al dia siguiente tenia del despido me dijo que asi no se podia hablar a una jefa pues como quiere que la hable de rodillas o como otra cosa ella y yo llegamos a un acuerdo para que pudiera compaginar la uni y el trabajo donde solo trabajaria los fines de semana pero a ella le dio igual y un jueves seguia trabajando y eran las 12 y pico al dia siguiente me levantaba a las 6 y fui a decieselo y encima me empieza a gritar que porque no termino antes las cosas que es mi culpa claramente al dia siguiente tenia del despido me dijo que asi no se podia hablar a una jefa pues como quiere que la hable de rodillas o como lasureña pinto trabajosruineros,1
114,pizzería hungry s rivas vaciamadrid madrid bueno mi experiencia en este restaurante duro poco por las condiciones y abusos en un principio yo iba a trabajar como repartidor trabajando 16h semanales a 3 90 la hora y las horas extras pagadas en negro a 5 si no recuerdo mal las cuales tenías que pegarte con el jefe para que te las pagará todas por que el siempre contaba horas de menos ya de por sí estás condiciones me parecen una vergüenza pero bueno sigo contando como he dicho antes mi puesto de trabajo era de repartidor en mi contrato no decía nada más pero una vez en la tienda era cocinero sin ningún tipo de preparación curso manipulador de alimentos una vez llegabas al establecimiento a tu hora de entrada no podías fichar hasta que el jefe o el encargado te diera permiso si había trabajo entrabas si no te hacían esperar fuera en la puerta hasta que te necesitaran yo he llegado a esperar 1h hasta que me han dejado entrar a trabajar esto se repetía cada día claro está que esa hora que te tenían muerto de risa esperando no te la pagaban pero aún así tú tenías que estar a tu hora te fueran a dejar entrar a trabajar o no pizzeriahungrys rivasvaciamadrid,1
115,txapela estuve trabajando un par de meses en el restaurante nada más con la entrevista que me hicieron parecía horrible haciendo preguntas personales que no venían a cuento y bromas de mal gusto por mi forma de vestir pelo y por mi ciudad natal en andalucía rara vez se salía a la hora que me decían y cuando echaba horas extras o dias extras me hacían bastante el lío para no pagarlos al tiempo se murió mi tio y como me veían en malas condiciones me ofrecieron darme de baja unos días esto fue el viernes decían que el tiempo que necesitara pero con tal de no perder el trabajo volví el mismo lunes me empezaron a poner excusas para no entrar aun a trabajar y diciendo que tenía que firmar el finiquito para que me volvieran a contratar yo que estaba poco enterada les hice caso total que todo mentira simplemente me echaron y me pusieron de excusa que acababan de contratar ese fin de semana a dos chicas diciéndome que nada más se quedara un puesto libre me llamar llamarían a parte añadir que el jefe y el encargado eran unos bordes unos listillos y que iban con aires de ser la mejor empresa en la que iba a estar en mi vida txpela madrid trabajosruineros,1
116,núñez de arenas la gavia vallecas buenas estuve trabajando para esta empresa 4 meses me hablaron de que iban a hacer unos turnos que después no cumplieron trabajaba domingos y festivos sin recibir ninguna remuneración económica extra por ellos tenía que aguantar comentarios xenófobos y homófobos prácticamente todos los días que trabajaba con otra empleada de la empresa además cuando informé de que me marchaba con más de 15 días de antelación la jefa coordinadora se enfadó después de suplicarme que me quedara pasó a no hablarme ni cogerme el teléfono además me restaron dinero del finiquito porque no había dado preaviso que sí di después me tuvieron que pagar y ya por no meterme en más cosas porque si sigo no paro nuñezdearenas lagavia trabajosruineros,1
117,residencia la fresneda aldea del fresno hace justo dos semanas me contrataron para trabajar en esta residencia donde sólo duré un día se cantearon demasiado resulta que yo iba a cobrar 920 trabajando de auxiliar una risa de cifra porque ese trabajo se suele pagar entre 1200 y 1300 o más o así debería ser y que necesitaban que siempre hicieras horas extra porque no había personal a causa de esa falta de personal el día que libraba la mujer de la limpieza sólo una mujer para limpiar una residencia entera una de las auxiliares del equipo que éramos sólo 6 teníamos que ir turnandonos cada semana para ese día hacer nosotras el trabajo de limpieza vergonzoso por otra parte me dijeron que para empezar la primera semana la iba a trabajar entera sin librar los 7 días seguidos y me decían de librar el día 1 que fue el día de todos los santos y era fiesta nacional y los días festivos tengo entendido que o los trabajas y cobras el festivo o no te lo pueden dar como libre el primer día en el trabajo no me dejaron ni beber un vaso de agua ni sentarme ni si quiera comer tuve que esconderme 5 minutos para picotear del bocadillo que llevaba porque me estaba mareando de levantar tanto peso de ancianos de no parar quieta y vi que allí todo era un desastre y que a pesar de faltar muchísimo personal tanto en auxiliares como en limpieza no pretendían aumentar la plantilla y querían seguir pagando una miseria también vi cosas que se incumplían en la residencia en cuanto al trato con el mayor se trabajaba rápido y mal para con el anciano por cierto de mis 6 compañeros auxiliares sólo una de ellas era la que más llevaba en ese puesto 1 mes por lo visto no hay nadie auxiliar más antiguo que eso debe ser que nadie aguanta esas condiciones extremas más de un mes era una explotación el trabajo era una jornada completa con sólo una libranza a la semana por cierto y vi n la plantilla que me dieron de noviembre que únicamente iba a librar 6 días al mes también nos obligaban a bajar a lavandería a poner lavadoras y doblar y estirar ropa cuando no era nuestro trabajo teníamos que ser auxiliares limpiadoras y lavanderas aldeadelfresno madrid,1
118,por suerte sólo estuve un mes pero tuve suficiente mi contrato era de 18 horas en fines de semana si llegabas cinco minutos antes te echaban la bronca por no haber llegado 10 5 30 la hora la tienda cerraba a las 22h y el contrato era hasta las 22 30h pero la tienda tenía que estar impecable antes de marcharte a gusto de la encargada claro había días que te marchabas a las 23 30h pero como no se ficha esa hora de más se la regalabas al señor amancio de gratis el tercer día llega una chica para prepararse para empezar en otra tienda y me hacen enseñarle a mí cuando yo aún estaba en formación te hacen llevar tu propia ropa el primer mes para no darte el uniforme cosa que distinguía entre las trabajadoras de verdad y tú que eras una pringada tardaron prácticamente dos semanas en proporcionarme un walkie talkie imprescindible para ser rápida cosa que te exigen si perdías el tiempo por tener que espabilarte con tallas etc te echaban la bronca pero no te ayudaba nadie porque eras nueva los descansos los hacías cuando la encargada quería que solía ser muy al principio de tu turno que es cuando no había gente y después trabajabas hasta las 23h sin descanso el trabajo de la encargada era menospreciarte meterse con tu físico aunque cumplieras con las normas estéticas de la empresa y si algo no te salía bien al segundo día te echaba bronca nunca he vuelto a inditex aunque sé que podría tener trabajo y aunque tenga necesidad no vale la pena trabajosruineros oysho inditex barcelona,1
119,continuación de la publicación anterior ni siquiera me trajese el contrato el para firmarlo así me acabó diciendo para cobrar es imprescindible que tengas firmado el contrato y el material devuelto has estado dada de alta en la seguridad social hasta ahora mismo que puesto que no quieres seguir trabajando solictamos tu baja cuando le incidí en el tema del contrato me dijo cómo se te explicaron las condiciones en la reunión de formación la gestoría tarda unos dias en preparar el contrato desde el viernes hasta ayer no hay tiempo para hacer todos los contratos acabo de leer lo que pones de enviartelo por foto sin ningún problema a eso le dije pues si no hay tiempo para hacer todos los contratos gestionaros mejor y no hagáis la miseria que hacéis con los trabajadores pues si no hay tiempo para hacer todos los contratos gestionaros mejor y no hagáis la miseria que hacéis con los trabajadores qué pasa me pasa a mi ahora algo trabajando no está firmado el contrato y qué haceis lo que queréis con el trabajador aunque sea se le da al jefe de equipo y que lo lleve al trabajador el mismo lunes para firmar y si no hay tiempo el problema es de la empresa no de los trabajadores las condiciones que se me explicaron en la reunión quedan en nada sino esta materializado en un contrato a todo esto se suma que aunque el trabajador le especifique qué turnos puede trabajar ellos sudan y te ponen el que les convenga a mi me lo hicierom y cuando le pedí explicaciones me dijo lo siento era el único libre que había y sin preguntarme me lo asignaron dando por hecho que aceptaría si o sí esto por no hablar de trato que los jefes de equipo te dan cuando llegan creyendose mejores que tú sin contestarte las dudas y exigiéndote más que el objetivo que te dan trabajosruineros abaco condedecasal madrid,1
120,estudios de mercado esta empresa o subcontrata o no sé muy bien lo que es llama a la gente a reuniones de 1 hora aproximadamente para explicar en qué consistirá el trabajo en mi caso fue una campaña de encuestas dentro del metro sobre vigilancia y seguridad en primer lugar te dicen que cobrarás 6 25 que luego se quedan en 5 euros o 5 50 la hora en total son 7 horas y media u 8 horas en las que no te dan ni descanso estás todo el rato de pie y aunque cumplas el objetivo que te marcan te dicen que sigas haciendo encuestas de gratis para ellos te asustan diciendo que como te sientes o distraigas el personal de metro lo comunicará a la empresa lo cual te hace alejarte de los propios trabajadores pero la razón por la que yo sólo tardé un día en irme fue por como ningunean a los trabajadores te hacen un contrato de tres días el cual te dicen que te harán en el momento pero no lo hacen y estás trabajando sin contrato cuando les hablé por wasap para decirles que no quería seguir trabajando sin leer al menos mi contrato me dijeron que me pasara cuando acabase de trabajar el miércoles a esto les dije que no que no quería trabajar sin saber bajo las condiciones en las que estaba me lo siguió negando le pedí una foto aunque fuese me lo volvió a negar al día siguiente yo tenía que trabajar a las 14 30 decidí para joderles avisarles 1 hora antes de que no iba que no iba a seguir trabajando sin saber mis condiciones se enfadó conmigo y me dijo que muy feo lo que había acabado de hacer y me dijo lo siento no había visto que me habías pedido una foto del contrato toma y me la pasó y le dije no ahora no la quiero a esto le siguió una explicación mía de porque no quería seguir con ellos que nl es normal que viniese mi jefe de equipo todas las mañanas a verme y trabajosruineros abaco condedecasal madrid,1
121,y la otra es en sandwichez de barcelona cuando entré pintaba muy bien pero a medida que ha ido creciendo ha ido descuidando del todo a los trabajadores un día haciendo el arqueo de fondo de caja nos dijeron que faltaba una gran cantidad de dinero y tuvimos que ponerlo entre todos los trabajadores 15 por persona cuando no existe ninguna cláusula que lo exija una chica que llevaba una semana también tuvo que ponerlos no tienen sindicato lo cual es ilegal con la de locales y trabajadores que tienen de modo que no hay nadie que te ayude cuando se trata de luchar por tus derechos es lo que hay y si no te gusta hay cola de jóvenes esperando currar además te dicen que te suben de categoría y te tienen meses y meses esperando a que te suban el sueldo haciendo las tareas de responsable pero sin ver un duro y encima se publica una entrevista con el subdirector donde nos echa la culpa a los trabajadores diciendo que somos jóvenes a lo que no tenemos sentido del compromiso y abandonamos nuestros puestos de trabajo como moscas no será que estáis haciendo algo mal echarnos la culpa a los jóvenes es muy fácil una vergüenza además los que trabajan de turno de mañana entre semana era mi caso hacen 9h diarias con un descanso de 20 minutos eso si en el contrato sale que hacemos 8h y las otras te las pagan como extra los que trabajan por la tarde atenta al gran absurdo trabajan 7 30h y tienen un contrato por horas en el que no cobran las vacaciones ni tienen pagan dobles como los de la mañana será porque los store manager hacen turno de mañana y mil movidas más pero creo que es suficiente como para que alguien se lo plantee trabajosruineros sandwichez barcelona,1
122,después de 3 años en hostelería estuve 2 años en starbucks el local es indiferente porque en cada uno se mueve la misma mierda estuve contratada a 10 horas no les daba la gana de subirme a más por contrato pero como yo necesitaba pasta y había curro terminaba haciendo jornada completa a veces hasta 50 horas y me lo pagaban como horas complementarias que no es lo mismo que extras las cobraba a 6h se cobraba un bono anual dependiendo de las horas que tenías por contrato sin contarse las trabajadas así que yo cobré una miseria habiendo trabajado a jornada completa porque en mi contrato ponía que solo trabajaba 10 se me terminaron las horas complementarias que podía hacer anuales puedes imaginarte que no eran muchas al ir en proporción a las 10 de contrato así que en vez de subirme de horas se las pagaban a mis compañeros para que me las pagaran a mi a un compañero no se las pagaron y se las devolvieron en fiesta en contra de su voluntad pues el trabajaba para cobrar no para tener fiesta si venía una inspección debíamos esconder el calendario de horas complementarias ya que si faltaban tantas horas de trabajo lo lógico era que nos subieran a todos de horas y bastantes mangadas más que no contaré porque son experiencias de colegas y no me pertoca pero vamos una basura unos rastreros trabajosruineros starbucks barcelona,1
123,entré como dependiente en una tienda de madrid con contrato a media jornada por un sueldo mísero las horas extras que se hacían todos los días y la nocturnidad al hacer inventarios nunca se cobraban claro los horarios de cada semana te los daban con 2 o 3 días de antelación hasta aquí todo dentro de lo habitual en comercio aunque ya daba una idea de mala organización ahora viene lo bueno tras un año en tienda consigo un puesto en la central dentro de las oficinas y a nivel nacional y europeo buen equipo de trabajo en europa y condiciones decentes cuando salía de españa pero en las oficinas de madrid había mucho veneno una de las jefas y capitalista de la empresa siglas b j se auto proclamó dueña en españa de la empresa lo cual no encajaba con la estructura a nivel europeo para conseguirlo guardaba información privilegiada que afectaba a mi trabajo y al de otras personas mantenía conversaciones con las tiendas para contradecir y menospreciar lo que otras personas y yo trabajábamos para darles a las tiendas es decir o era lo que ella decía o no valía presionaba a todos los managers de tienda para conseguir resultados imposibles se reunía con trabajadores en concreto para usarles de espías en las tiendas o al menos intentarlo despedía a gente nada más incorporarse tras una baja por rehabilitación tras un cancer difundía rumores falsos acerca de la vida privada de los trabajadores para joder a 2 personas a la vez las que le caían mal y para colmo te gritaba e insultaba a la cara cuando le venía en gana finalmente tras 3 años y medio de escalada en la mandad de esta situación contra la que luché con todos mis recursos me despidieron por sorpresa justo cuando la central europea iba a intervenir por la lamentable situación que se estaba viviendo ojalá podáis publicarlo entero o parte porque es una empresa con una imagen pública muy eco y muy friendly que atrae a gente con principios a querer trabajar en ella pero luego en la realidad está lleno de veneno y mala prácticas trabajosruineros lush madrid españa,1
124,salón studio un jefe donde los haya con aires de dios pero q no sabe nada de la vida y si no era suficiente con ese q al menos hace los cortes q quiere y el rollo esta su novia q no hace na de na solo cobrar pa quedarse con las propinas y meter mierda estuve un mes trabajando y acabe tan hasta el coño q me pire por cierto se aprovechan de la reforma laboral en la q sacaron el nuevo contrato de apoyo para los emprendedores q tiene un año de prueba vaya pa despedir si le da la gana en fin son gente q te trata mal te mira con malas caras y te hacen limpiar la misma estantería ocho veces xp si no parece q no haces nada trabajosruineros nextimage diegodeleon madrid,1
125,del chef n j el c nos hacia currar entre 15 y 18 horas casi y si vale te daban de comer de gratis pero eso no solventaba nada era lavaplatos y cobraba 1200 al mes con 1 o 2 dias libres a la semana dependia el dia libre casi siempre era un dia entre semana asi q nada importante esos 1200 en verdad era como sumar dos curros basura de 600 ya que por las horas que hechavas no salia cada dia alli a las 9 de la mañana pero la hora de salida nunca era real podian ser las 8 de la tarde como las 4 de la mañana dando se estas ultimas como la gran mayoria una mierda chefs estrella que van de famoseo i luego cuidan asi trabajosruineros hosteleria restauracion elserratdelfigaro taradell barcelona,1
126,tengo xx y me saque el curso de socorrismo y nose si me coji la peor empresa o que esta empresa se llama provita y teniendo un contrato de sustituciones 3 días a la semana el tío me hacia trabajar los días que quería y pretendía que me le entonces tuve un accidente con la bici y me pusieron puntos y todo y no podía currar se lo dije que le iba a dar la baja y me dijo q no hacia falta si yo el accidente lo tuve el martes me dijo el miércoles que me daba de baja como si me hubiera hechado el lunes y encima me puso que me hechaba por no haber superado el periodo de prueba trabajosruineros provita sansebastiandelosreyes madrid,1
127,una empresa de socorristas pagos en negro 56 horas semanales tener que ha recibido trabajos fuera del socorrismo como mantenimiento de la piscina a parte de timarte pagando la mitad de lo estipulado en el convenio aún que trabajan en toda la comunidad de madrid trato denigrante por parte de los encargados pagos en sobres mientras estaba en la piscina trabajando obligarme a hacer la limpieza no se me ocurre ningún pro de esta empresa no tenía vacaciones si me cogía un día no me lo pagaban trabajosruineros totalpool trescantos madrid,1
128,el corte ingles de sanchinarrio es mucha tela en cuanto a salario y demas no tengo queja mi malestar fue que la jefa nada mas entrar me hacia el vacío y se reía de mi sin ni si quiera conocerme apoyandose en el gerente de planta además como ya se sabe se cobra por objetivos por lo tanto los compañeros tampoco te ayudan a aprender y solo existen malos rollos desde luego para mi no es un trabajo que compense el sueldo con lo que pasé en ese sitio he trabajado en otro corte ingles y no me pasó nada parecido solo ha sido en ese y se que no es a la única que la ha pasado ah bueno y ni comentar las preguntas que te hacen en las entrevistas sobre temas personales que a mi parecer son totalmente innecesarias tipo pues eso que si tienes novio y demas trabajosruineros corteingles sanchinarro madrid,1
129,estaba buscando trabajo en job today y encontré una oferta en la que ofrecian trabajo viernes sábados y domingos cuando llegué a la entrevista me ofrecieron 1100 euros por 6 dias de trabajo con una jornadade 4 de la tarde a 2 de la mañana al querer pedirle a la ncargada que me comprimiese las 40 horas me dijo que en hosteleria nunca eran 40 horas y que haria 60 estuve dos semanas currando y unos dias ella estaba de buen rollo y otros te trataba como una basura el dia que más me hizo fue cuando se me olvidó dejar una propina de 90 centimos eb el bote porque tenia muchísimas mesas y no me daba tiempo a ir vio que lo habia dejado en un mueble y me empezó a gritar en medio de la sala y llamandome ladrona cuando le dije que me iba me sonrió con la cara mas mezquina que he visto en mi vida y me dio a entender que ne habia gecho un favor dandome este trabajo trabajosruineros restauracion hosteleria theantiquarian montecarmelo madrid,1
130,tuareg heavy rock bar la razón es acoso sexual por parte del dueño hmmm el jefe solo quería contratar a chicas jóvenes y nos decía que para mantener el puesto de trabajo teníamos que liarnos con él tendría alrededor de 50 años yo le hice la cobra hasta que me propuso reservar una habitación de hotel para los dos y le dije que los cojones y entonces me echó trabajosruineros tuaregheavyrockpub argüelles madrid,1
131,publicamos un póst del mundo de lo social pere tarrés barcelona empecé a trabajar para ellos colo veladora de niños con necesidades especiales en la escuela la salle bonanova después de algunas diferencias con la coordinadora en cuanto a formas de trabajar una tía que iba de mosquita muerta y te las metía dobladas resulta que envió un escrito con mentiras sobre mí alegando que no tenía empatía con los niños con dichas necesidades que no les prestaba atención etc cuando esa era mí única faena y me la tomo muy en serio total que la empresa a día 1 me llamó 10 veces fuera de horario laboral y finalmente contactaron conmigo para decirme que a las 13h dentro de mi horario me presentase en sus oficinas fui y me despidieron con todo el morro sin mediar nada ni dejarme oportunidad de explicar lo realmente sucedido una vergüenza para las personas a las que nos dedicamos al bienestar de los infantes es una empresa que tiene el monopolio del ocio y el tiempo libre y se merecen saber la clase de gente que supuestamente trabajan con valores están por toda españa peretarres barcelona sectorsocial,1
132,si alguien quiere saber lo que es el infierno te lo resumo es trabajar ahí te hacen un contrato de 40h semanales como fue mi caso y cobras 900 euros mas un bote cada domingo que en un mes no llega a los 150 euros libras una tarde de entre semana el dia siguiente y la mañana siguiente mejor explicado yo libraba miércoles por la tarde el jueves entero y el viernes entraba a las 2 hasta aqui pinta bien empezemos con la verdad las horas las 40h las haces en prácticamente 3 dias entras a las 9 30 de la mañana y sales a las 5 y media con suerte vuelves a las 8 de la noche y si tienes suerte sales a la 1 30 el otro turno es entrar a las 2 o 1 30 segun el dia y ya no sales hasta cerrar el bar y las horas extras se las pasa el jefe por el forro de los huevos no te paga ni un céntimo por horas extras yo llegue a estar 20h seguidas trabajando casi sin descanso y encima me llegaron reproches por estar cenando a las 12 de la noche cuando no habia desayunado ni comido ni nada entre a las 9 30 de la mañana y hasta las 5 30 de la mañana no sali me dieron 0 euros de mas por esas horas de mas lo unico que recibi fueron gritos y quejas por estar al dia siguiente con cara cansao ah es verdad se me olvida el dia siguiente a las 9 30 tenia que estar hay trabajando el jefe y su secuaz ellos son las personas mas as que te puedes echar a la cara solo te gritan porque no les gusta nada solo quieren ganar dinero a base de explotar se quejan si a la camisa se le a comido el color el sol cuando no puedes comprar otra porque no tienes tiempo se quejan por cualquier cosa que hagas como si sales 5 minutos a fumar o sales cuando no estan o olvidate de fumar si te ven con cara cansada que sonrias porque esa cara a trabajar no se puede llevar que si los compañeros solo habia dos compañeros que le ponian ganas que eran la cocinera y un encargado el resto solo querian ligar con las clientas tocarse los huevos y comer porque no hacían nada mas que eso y luego en el cierre lo hacias tu todo cuando el encargado que le ponia ganas no estaba eso para mi es el mayor infierno en el que puede entrar una persona tabernitadelmimo alpedrete trabajosruineros,1
133,restaurante en la playa balmins tenía un amigo que trabajaba ahí de camarero dos semanas antes que yo y me recomendó el trabajo fui ahí a preguntar porqué necesitaban una persona encargada de limpiar las copas y los vasos me dijeron que serían jornadas de 8 horas y 8 euros por hora me contaron que me harían el contrato el día después del día de prueba los jefes eran unos auténticos imbéciles mientras estaba limpiando copas y platos me cogían y me decían que me pusiera a descargar cajas o incluso me ponían de camarero cuando necesitaban uno después tenían la cara de decirme que si iba muy lento limpiando total me podía estar unas 4 horas de más pero yo tampoco me quejaba ya que creía que las horas extra me las iban a pagar también después de tres días de trabajar sin contrato ni seguridad social incluso me hice un pequeño corte en la mano llegó la hora de cobrar de golpe mi amigo y yo nos enteramos que no que eran 5 euros la hora y que las horas extras no nos las pagaban y que las propinas tampoco cuando cada día podrían hacer unos 6000 euros de propina fácilmente yo me fui ya que no aguanté ese timo tan bestia que me hicieron mi amigo se quedó un mes trabajando y al final le hicieron contrato y le pagaron 8 euros la hora lacaleta sitges barcelona trabajosruineros,1
134,gruas saez de lo más ruinero que existe en murcia a ver si alguien me puede ayudar o echar un cable pa denunciarlos de alguna forma se trabaja de seis a seis con una hora de descanso de dos a tres durante las ocho horas de la mañana no hay descanso está prohibido no se puede almorzar las mascarillas que utilizamos son de las malas de esas de papelucho cuando esas realmente solo valen para el polvo y son de un uso y tirar minetras que nosotros las usamos durante toda la semana cobramos una mierda 1100to y algo con las tres horas extra de cada dia metidas en la nómina nunca nos dan ni un sobrecico en mano ni na en negro después del trabajo que se hace que es tela somos mileuristas por echarnos un cáncer de pulmón al pecho todos los días gruassaez murcia trabajosruineros,1
135,antes era nailz boo es una tienda de uñas donde estuve trabajando hace un tiempo el cual no me hicieron contrato y a parte recibía malos tratos de la jefa la cual es una abanderada de todos los colectivos y justiciera mientras que a sus trabajadoras las explotaba incumpliendo los horarios y directamente sin hacerme contrato cuando yo insistía en que me lo hicieran no me respondían y me daban largas ella controlaba el tema redes sociales de sus trabajadoras para asegurarse de que ninguna seguíamos a ningún cliente ya que estaba estrictamente prohibido tener contacto con los clientes fuera del ámbito laboral cuando ya no pude aguantar más me fui de malas maneras porque era lo menos que se merecía la cual empezó a amenazarme con contar cosas mías privadas involucrando a mi pareja y diciendo que sus amigos con muchos seguidores me iban a hacer bully y no solo con eso dejó en el aire que con dinero se podía hacer muchas cosas y que se aseguraría de que no me volvieran a contratar en ningún sitio lo cual cumplió y en mi siguiente trabajo hablo con mi jefa diciendo que yo le había robado y que me despidiera tengo audios y capturas dónde acredita todo lo que estoy diciendo y no solo soy yo la afectada somos muchas trabajadoras mas beboo malasaña madrid trabajosruineros,1
136,nose si servirá de mucho pero en plaza italia de ávila capital hay una tienda que se llama tu mini market que la abrió un chico ahora este está en la cárcel por falsificación de nóminas de trabajo para pedir préstamos para otras personas llevándose comisiones por esto sin duda pues en esa tienda ya han contratado a varias personas desde abril de este año que abrió una de esas personas que han trabajado ahí soy yo y lo que hace esa tienda aparte de vender ahí y bebidas alcohólicas y tabaco sin licencia de estanco a menores se dedica a contratado personas sin contratado y que a las pocas semanas los echan sin ningún tipo de indemnización ni pollas y con la promesa de que les iban a hacer contrato vamos son una panda de hdp que no hacen contrato y te echan a la mínima para no pedir contrato y encima la gente ni cobraba su salario y este mismo junto a otro y mediante las falsificación de nóminas consiguieron préstamos para abrir un restaurante cerca de la tienda de ávila y supongo que la política suya de empleo seguirá igual tuminimarket avila trabajosruineros,1
137,estuve ahí un año y entré con un contrato de 10h semana el trabajo estaba a 1 h de mi casa y en ir y volver tardaba cada día 2 horas para trabajar 2 5 h el segundo día la jefa m a es famosa en los vips al ver que no podía coger la bandeja me iba dando empujoncitos delante de los clientes mientras me medio insultaba por ir despacio hubo un tiempo en el cual no me dejaba salir de cocina siendo auxiliar de camarero porque no sabía trabajar llevaba dos semanas xd y me ponía a lavar platos me obligó a coger vacaciones cuando ella quería también hubo otra época en la cual si yo iba a trabajar tras pegarme la paliza de la hora de metro y no había trabajo me mandaba a casa sin haber trabajado nada y le debía ese día y me hacia ir a trabajar un día que libraba no repartían las horas extra sólo se las daban a la misma persona y si a final de mes te faltaban horas más te valía estar 2 semanas detrás de los encargados para que te las pagasen si desistias te habías quedado sin ellas porque nunca tenían tiempo para meterlas luego te enseñaba el programa donde se ficha y ese programa estaba trucado porque siempre ponía que fichábamos a horas puntas con cero segundos y cero minutos y muchas veces incluso días que habías ido ponía que no habías ido al final me tuve que ir porque tras un año ya había mucha negatividad y faltas de respeto y fue lo mejor que hice entrabas 10 minutos antes y cuando aún ni era tu hora ya estaban insultándote y faltandote el respeto x trabajosruineros vips principedevergara madrid,1
138,cuenta con unos 130 trabajadores hace la función de aserrado y cepillado de madera cajas de vino empecemos 1 en el contrato se estipula que se trabaja 8 horas diarias se trabaja 9h y 30min obligatorias todos los dias 2 no hay derecho a vacaciones sólo tienes dos semanas en navidades que da la casualidad de que se te acaba el contrato se trabajan casi todos los festivos cobrando lo mismo que un dia normal el salario mensual es de 800 euros por trabajar 9hy30m en unas condiciones pésimas tienes que pagarte la ropa de trabajo porque no te la dan 800 y está prorrateado vamos que no hay extras las medidas de seguridad son minimas se trabaja con sierras cortadoras cepilladoras puedes trabajar sin guantes no te dan tapones para los oidos se trabaja sin mascarilla y mil cosas más trabajosruineros maderasgomez loeda ourense,1
139,despues de estar trabajando un año para ellos cambiaron de gerente este nos miraba el culo y se metia al almacen con nosotras al buscar cosas yo tenia solo 19 años in día al estar ya con quejas sobre esta situacion pedi las vacaciones que me corresponfian en noviembre una semana compre vuelos estancias y el dia anterior a irme me dijeron que no tenia esas vacaciones obviamente yo dabia que si pprque me las habian enseñado y al ocurrir esto me pusieron una hoja disciplinatia la cu al ocurrir esto me pusieron un periodo de prieba de una semana semana en la que yo no estaba trabajando a ver si no comprtamiento habia mejorado al no estar fue una encerrona obviamente y me acabaron echando sin decirme nada a la cara todo por un whatsapp trabajosruineros vips madrid,1
140,empresa de mudanzas de madrid sin contrato 8 10 h al dia por 50 pavos y asi a estado muchisima gente en esa empresa trabajosruineros estebaranz sansebastiandelosreyes madrid,1
